"","subID","Session","critRT","Trial","Congruency","ACC","RT","block","BlockType","Valence","Feedback"
"410",5,5,432,26,"incongruent",1,444,0,"Baseline","None","None"
"411",5,5,432,27,"incongruent",1,475,0,"Baseline","None","None"
"412",5,5,432,28,"congruent",1,678,0,"Baseline","None","None"
"413",5,5,432,29,"incongruent",1,531,0,"Baseline","None","None"
"414",5,5,432,30,"congruent",1,373,0,"Baseline","None","None"
"415",5,5,432,31,"incongruent",1,432,0,"Baseline","None","None"
"416",5,5,432,32,"incongruent",1,454,0,"Baseline","None","None"
"417",5,5,432,33,"incongruent",1,1151,0,"Baseline","None","None"
"418",5,5,432,34,"incongruent",1,436,0,"Baseline","None","None"
"419",5,5,432,35,"congruent",1,331,0,"Baseline","None","None"
"420",5,5,432,36,"congruent",1,523,0,"Baseline","None","None"
"421",5,5,432,37,"congruent",1,366,0,"Baseline","None","None"
"422",5,5,432,38,"incongruent",1,385,0,"Baseline","None","None"
"423",5,5,432,39,"congruent",1,396,0,"Baseline","None","None"
"424",5,5,432,40,"congruent",0,594,0,"Baseline","None","None"
"425",5,5,432,41,"incongruent",1,439,0,"Baseline","None","None"
"426",5,5,432,42,"incongruent",1,585,0,"Baseline","None","None"
"427",5,5,432,43,"congruent",1,480,0,"Baseline","None","None"
"428",5,5,432,44,"congruent",1,315,0,"Baseline","None","None"
"429",5,5,432,45,"incongruent",1,717,0,"Baseline","None","None"
"430",5,5,432,46,"congruent",1,527,0,"Baseline","None","None"
"431",5,5,432,47,"incongruent",1,1175,0,"Baseline","None","None"
"432",5,5,432,48,"incongruent",0,771,0,"Baseline","None","None"
"433",5,5,432,49,"congruent",1,481,0,"Baseline","None","None"
"434",5,5,432,50,"incongruent",1,413,0,"Baseline","None","None"
"435",5,5,432,51,"incongruent",1,428,0,"Baseline","None","None"
"436",5,5,432,52,"congruent",1,384,0,"Baseline","None","None"
"437",5,5,432,53,"congruent",1,418,0,"Baseline","None","None"
"438",5,5,432,54,"incongruent",1,489,0,"Baseline","None","None"
"439",5,5,432,55,"incongruent",1,535,0,"Baseline","None","None"
"440",5,5,432,56,"incongruent",1,338,0,"Baseline","None","None"
"441",5,5,432,57,"incongruent",0,401,0,"Baseline","None","None"
"442",5,5,432,58,"congruent",1,485,0,"Baseline","None","None"
"443",5,5,432,59,"congruent",1,481,0,"Baseline","None","None"
"444",5,5,432,60,"incongruent",1,450,0,"Baseline","None","None"
"445",5,5,432,61,"incongruent",1,865,0,"Baseline","None","None"
"446",5,5,432,62,"incongruent",1,366,0,"Baseline","None","None"
"447",5,5,432,63,"incongruent",1,1162,0,"Baseline","None","None"
"448",5,5,432,64,"incongruent",1,323,0,"Baseline","None","None"
"449",5,5,432,65,"incongruent",1,445,0,"Baseline","None","None"
"450",5,5,432,66,"incongruent",1,403,0,"Baseline","None","None"
"451",5,5,432,67,"incongruent",1,587,0,"Baseline","None","None"
"452",5,5,432,68,"congruent",1,507,0,"Baseline","None","None"
"453",5,5,432,69,"congruent",0,300,0,"Baseline","None","None"
"454",5,5,432,70,"incongruent",1,352,0,"Baseline","None","None"
"455",5,5,432,71,"congruent",1,475,0,"Baseline","None","None"
"456",5,5,432,72,"congruent",1,622,0,"Baseline","None","None"
"457",5,5,432,73,"incongruent",1,498,0,"Baseline","None","None"
"458",5,5,432,74,"congruent",1,323,0,"Baseline","None","None"
"459",5,5,432,75,"incongruent",1,594,0,"Baseline","None","None"
"460",5,5,432,76,"congruent",1,372,0,"Baseline","None","None"
"461",5,5,432,77,"incongruent",1,492,0,"Baseline","None","None"
"462",5,5,432,78,"incongruent",1,477,0,"Baseline","None","None"
"463",5,5,432,79,"incongruent",0,395,0,"Baseline","None","None"
"464",5,5,432,80,"congruent",1,431,0,"Baseline","None","None"
"465",5,5,432,81,"congruent",1,595,0,"Baseline","None","None"
"466",5,5,432,82,"incongruent",1,372,0,"Baseline","None","None"
"467",5,5,432,83,"congruent",1,359,0,"Baseline","None","None"
"468",5,5,432,84,"congruent",1,474,0,"Baseline","None","None"
"469",5,5,432,85,"congruent",1,441,0,"Baseline","None","None"
"470",5,5,432,86,"congruent",1,370,0,"Baseline","None","None"
"471",5,5,432,87,"incongruent",1,406,0,"Baseline","None","None"
"472",5,5,432,88,"congruent",1,523,0,"Baseline","None","None"
"473",5,5,432,89,"incongruent",0,606,0,"Baseline","None","None"
"474",5,5,432,90,"incongruent",1,768,0,"Baseline","None","None"
"475",5,5,432,91,"congruent",1,517,0,"Baseline","None","None"
"476",5,5,432,92,"incongruent",1,445,0,"Baseline","None","None"
"477",5,5,432,93,"congruent",1,329,0,"Baseline","None","None"
"478",5,5,432,94,"congruent",1,445,0,"Baseline","None","None"
"479",5,5,432,95,"congruent",1,765,0,"Baseline","None","None"
"480",5,5,432,96,"congruent",0,379,0,"Baseline","None","None"
"481",6,5,602,1,"congruent",1,877,0,"Baseline","None","None"
"482",6,5,602,2,"incongruent",1,736,0,"Baseline","None","None"
"483",6,5,602,3,"congruent",1,615,0,"Baseline","None","None"
"484",6,5,602,4,"incongruent",1,847,0,"Baseline","None","None"
"485",6,5,602,5,"congruent",1,998,0,"Baseline","None","None"
"486",6,5,602,6,"congruent",1,827,0,"Baseline","None","None"
"487",6,5,602,7,"congruent",1,1235,0,"Baseline","None","None"
"488",6,5,602,8,"incongruent",1,781,0,"Baseline","None","None"
"489",6,5,602,9,"incongruent",1,604,0,"Baseline","None","None"
"490",6,5,602,10,"incongruent",1,878,0,"Baseline","None","None"
"491",6,5,602,11,"congruent",1,677,0,"Baseline","None","None"
"492",6,5,602,12,"congruent",1,971,0,"Baseline","None","None"
"493",6,5,602,13,"congruent",1,628,0,"Baseline","None","None"
"494",6,5,602,14,"congruent",1,564,0,"Baseline","None","None"
"495",6,5,602,15,"congruent",1,746,0,"Baseline","None","None"
"496",6,5,602,16,"incongruent",1,699,0,"Baseline","None","None"
"497",6,5,602,17,"incongruent",1,540,0,"Baseline","None","None"
"498",6,5,602,18,"incongruent",1,722,0,"Baseline","None","None"
"499",6,5,602,19,"congruent",1,1217,0,"Baseline","None","None"
"500",6,5,602,20,"congruent",1,1304,0,"Baseline","None","None"
"501",6,5,602,21,"congruent",1,978,0,"Baseline","None","None"
"502",6,5,602,22,"incongruent",1,609,0,"Baseline","None","None"
"503",6,5,602,23,"congruent",1,876,0,"Baseline","None","None"
"504",6,5,602,24,"incongruent",1,771,0,"Baseline","None","None"
"505",6,5,602,25,"congruent",1,521,0,"Baseline","None","None"
"506",6,5,602,26,"incongruent",1,906,0,"Baseline","None","None"
"507",6,5,602,27,"incongruent",1,642,0,"Baseline","None","None"
"508",6,5,602,28,"congruent",1,765,0,"Baseline","None","None"
"509",6,5,602,29,"incongruent",1,1175,0,"Baseline","None","None"
"510",6,5,602,30,"congruent",1,602,0,"Baseline","None","None"
"511",6,5,602,31,"incongruent",1,961,0,"Baseline","None","None"
"512",6,5,602,32,"incongruent",1,804,0,"Baseline","None","None"
"513",6,5,602,33,"incongruent",1,871,0,"Baseline","None","None"
"514",6,5,602,34,"incongruent",1,947,0,"Baseline","None","None"
"515",6,5,602,35,"congruent",1,683,0,"Baseline","None","None"
"516",6,5,602,36,"congruent",1,632,0,"Baseline","None","None"
"517",6,5,602,37,"congruent",1,562,0,"Baseline","None","None"
"518",6,5,602,38,"incongruent",1,885,0,"Baseline","None","None"
"519",6,5,602,39,"congruent",1,1064,0,"Baseline","None","None"
"520",6,5,602,40,"congruent",1,1258,0,"Baseline","None","None"
"521",6,5,602,41,"incongruent",1,1048,0,"Baseline","None","None"
"522",6,5,602,42,"incongruent",1,527,0,"Baseline","None","None"
"523",6,5,602,43,"congruent",1,505,0,"Baseline","None","None"
"524",6,5,602,44,"congruent",1,805,0,"Baseline","None","None"
"525",6,5,602,45,"incongruent",1,507,0,"Baseline","None","None"
"526",6,5,602,46,"congruent",1,662,0,"Baseline","None","None"
"527",6,5,602,47,"incongruent",1,831,0,"Baseline","None","None"
"528",6,5,602,48,"incongruent",1,450,0,"Baseline","None","None"
"529",6,5,602,49,"congruent",1,787,0,"Baseline","None","None"
"530",6,5,602,50,"incongruent",1,600,0,"Baseline","None","None"
"531",6,5,602,51,"incongruent",1,716,0,"Baseline","None","None"
"532",6,5,602,52,"congruent",1,1570,0,"Baseline","None","None"
"533",6,5,602,53,"congruent",1,632,0,"Baseline","None","None"
"534",6,5,602,54,"incongruent",1,570,0,"Baseline","None","None"
"535",6,5,602,55,"incongruent",1,681,0,"Baseline","None","None"
"536",6,5,602,56,"incongruent",1,884,0,"Baseline","None","None"
"537",6,5,602,57,"incongruent",1,520,0,"Baseline","None","None"
"538",6,5,602,58,"congruent",1,658,0,"Baseline","None","None"
"539",6,5,602,59,"congruent",1,577,0,"Baseline","None","None"
"540",6,5,602,60,"incongruent",1,1208,0,"Baseline","None","None"
"541",6,5,602,61,"incongruent",1,458,0,"Baseline","None","None"
"542",6,5,602,62,"incongruent",1,585,0,"Baseline","None","None"
"543",6,5,602,63,"incongruent",1,461,0,"Baseline","None","None"
"544",6,5,602,64,"incongruent",1,674,0,"Baseline","None","None"
"545",6,5,602,65,"incongruent",1,814,0,"Baseline","None","None"
"546",6,5,602,66,"incongruent",1,1027,0,"Baseline","None","None"
"547",6,5,602,67,"incongruent",1,433,0,"Baseline","None","None"
"548",6,5,602,68,"congruent",1,760,0,"Baseline","None","None"
"549",6,5,602,69,"congruent",1,410,0,"Baseline","None","None"
"550",6,5,602,70,"incongruent",1,943,0,"Baseline","None","None"
"551",6,5,602,71,"congruent",1,523,0,"Baseline","None","None"
"552",6,5,602,72,"congruent",1,839,0,"Baseline","None","None"
"553",6,5,602,73,"incongruent",1,1335,0,"Baseline","None","None"
"554",6,5,602,74,"congruent",1,483,0,"Baseline","None","None"
"555",6,5,602,75,"incongruent",1,1348,0,"Baseline","None","None"
"556",6,5,602,76,"congruent",1,825,0,"Baseline","None","None"
"557",6,5,602,77,"incongruent",1,625,0,"Baseline","None","None"
"558",6,5,602,78,"incongruent",1,569,0,"Baseline","None","None"
"559",6,5,602,79,"incongruent",1,614,0,"Baseline","None","None"
"560",6,5,602,80,"congruent",1,687,0,"Baseline","None","None"
"561",6,5,602,81,"congruent",1,479,0,"Baseline","None","None"
"562",6,5,602,82,"incongruent",1,593,0,"Baseline","None","None"
"563",6,5,602,83,"congruent",1,873,0,"Baseline","None","None"
"564",6,5,602,84,"congruent",1,704,0,"Baseline","None","None"
"565",6,5,602,85,"congruent",1,418,0,"Baseline","None","None"
"566",6,5,602,86,"congruent",1,627,0,"Baseline","None","None"
"567",6,5,602,87,"incongruent",1,670,0,"Baseline","None","None"
"568",6,5,602,88,"congruent",1,649,0,"Baseline","None","None"
"569",6,5,602,89,"incongruent",1,582,0,"Baseline","None","None"
"570",6,5,602,90,"incongruent",1,736,0,"Baseline","None","None"
"571",6,5,602,91,"congruent",1,890,0,"Baseline","None","None"
"572",6,5,602,92,"incongruent",1,556,0,"Baseline","None","None"
"573",6,5,602,93,"congruent",1,423,0,"Baseline","None","None"
"574",6,5,602,94,"congruent",1,411,0,"Baseline","None","None"
"575",6,5,602,95,"congruent",1,704,0,"Baseline","None","None"
"576",6,5,602,96,"congruent",1,540,0,"Baseline","None","None"
"577",7,5,569,1,"incongruent",1,599,0,"Baseline","None","None"
"578",7,5,569,2,"congruent",1,447,0,"Baseline","None","None"
"579",7,5,569,3,"incongruent",1,598,0,"Baseline","None","None"
"580",7,5,569,4,"congruent",1,368,0,"Baseline","None","None"
"581",7,5,569,5,"incongruent",1,524,0,"Baseline","None","None"
"582",7,5,569,6,"incongruent",1,431,0,"Baseline","None","None"
"583",7,5,569,7,"incongruent",0,1237,0,"Baseline","None","None"
"584",7,5,569,8,"congruent",1,1069,0,"Baseline","None","None"
"585",7,5,569,9,"congruent",1,454,0,"Baseline","None","None"
"586",7,5,569,10,"congruent",1,950,0,"Baseline","None","None"
"587",7,5,569,11,"incongruent",1,732,0,"Baseline","None","None"
"588",7,5,569,12,"incongruent",1,712,0,"Baseline","None","None"
"589",7,5,569,13,"incongruent",1,557,0,"Baseline","None","None"
"590",7,5,569,14,"incongruent",1,464,0,"Baseline","None","None"
"591",7,5,569,15,"incongruent",1,770,0,"Baseline","None","None"
"592",7,5,569,16,"congruent",1,852,0,"Baseline","None","None"
"593",7,5,569,17,"congruent",1,582,0,"Baseline","None","None"
"594",7,5,569,18,"congruent",1,573,0,"Baseline","None","None"
"595",7,5,569,19,"incongruent",1,496,0,"Baseline","None","None"
"596",7,5,569,20,"incongruent",1,465,0,"Baseline","None","None"
"597",7,5,569,21,"incongruent",1,536,0,"Baseline","None","None"
"598",7,5,569,22,"congruent",1,528,0,"Baseline","None","None"
"599",7,5,569,23,"incongruent",1,512,0,"Baseline","None","None"
"600",7,5,569,24,"congruent",1,1009,0,"Baseline","None","None"
"601",7,5,569,25,"incongruent",1,633,0,"Baseline","None","None"
"602",7,5,569,26,"congruent",1,569,0,"Baseline","None","None"
"603",7,5,569,27,"congruent",1,733,0,"Baseline","None","None"
"604",7,5,569,28,"incongruent",1,724,0,"Baseline","None","None"
"605",7,5,569,29,"congruent",1,572,0,"Baseline","None","None"
"606",7,5,569,30,"incongruent",1,838,0,"Baseline","None","None"
"607",7,5,569,31,"congruent",1,638,0,"Baseline","None","None"
"608",7,5,569,32,"congruent",1,1282,0,"Baseline","None","None"
"609",7,5,569,33,"congruent",1,743,0,"Baseline","None","None"
"610",7,5,569,34,"congruent",1,639,0,"Baseline","None","None"
"611",7,5,569,35,"incongruent",1,1414,0,"Baseline","None","None"
"612",7,5,569,36,"incongruent",1,732,0,"Baseline","None","None"
"613",7,5,569,37,"incongruent",1,492,0,"Baseline","None","None"
"614",7,5,569,38,"congruent",1,1981,0,"Baseline","None","None"
"615",7,5,569,39,"incongruent",1,494,0,"Baseline","None","None"
"616",7,5,569,40,"incongruent",1,892,0,"Baseline","None","None"
"617",7,5,569,41,"congruent",1,1650,0,"Baseline","None","None"
"618",7,5,569,42,"congruent",1,523,0,"Baseline","None","None"
"619",7,5,569,43,"incongruent",1,1521,0,"Baseline","None","None"
"620",7,5,569,44,"incongruent",1,1114,0,"Baseline","None","None"
"621",7,5,569,45,"congruent",1,814,0,"Baseline","None","None"
"622",7,5,569,46,"incongruent",1,479,0,"Baseline","None","None"
"623",7,5,569,47,"congruent",1,800,0,"Baseline","None","None"
"624",7,5,569,48,"congruent",1,1084,0,"Baseline","None","None"
"625",7,5,569,49,"incongruent",1,594,0,"Baseline","None","None"
"626",7,5,569,50,"congruent",1,734,0,"Baseline","None","None"
"627",7,5,569,51,"congruent",1,449,0,"Baseline","None","None"
"628",7,5,569,52,"incongruent",1,549,0,"Baseline","None","None"
"629",7,5,569,53,"incongruent",1,800,0,"Baseline","None","None"
"630",7,5,569,54,"congruent",1,1293,0,"Baseline","None","None"
"631",7,5,569,55,"congruent",1,422,0,"Baseline","None","None"
"632",7,5,569,56,"congruent",1,1196,0,"Baseline","None","None"
"633",7,5,569,57,"congruent",1,976,0,"Baseline","None","None"
"634",7,5,569,58,"incongruent",1,713,0,"Baseline","None","None"
"635",7,5,569,59,"incongruent",1,960,0,"Baseline","None","None"
"636",7,5,569,60,"congruent",1,625,0,"Baseline","None","None"
"637",7,5,569,61,"congruent",1,1278,0,"Baseline","None","None"
"638",7,5,569,62,"congruent",1,911,0,"Baseline","None","None"
"639",7,5,569,63,"congruent",1,1110,0,"Baseline","None","None"
"640",7,5,569,64,"congruent",1,1674,0,"Baseline","None","None"
"641",7,5,569,65,"congruent",1,739,0,"Baseline","None","None"
"642",7,5,569,66,"congruent",1,650,0,"Baseline","None","None"
"643",7,5,569,67,"congruent",1,1014,0,"Baseline","None","None"
"644",7,5,569,68,"incongruent",1,445,0,"Baseline","None","None"
"645",7,5,569,69,"incongruent",1,813,0,"Baseline","None","None"
"646",7,5,569,70,"congruent",1,1492,0,"Baseline","None","None"
"647",7,5,569,71,"incongruent",0,0,0,"Baseline","None","None"
"648",7,5,569,72,"incongruent",1,554,0,"Baseline","None","None"
"649",7,5,569,73,"congruent",1,771,0,"Baseline","None","None"
"650",7,5,569,74,"incongruent",1,439,0,"Baseline","None","None"
"651",7,5,569,75,"congruent",1,529,0,"Baseline","None","None"
"652",7,5,569,76,"incongruent",1,1167,0,"Baseline","None","None"
"653",7,5,569,77,"congruent",1,481,0,"Baseline","None","None"
"654",7,5,569,78,"congruent",1,872,0,"Baseline","None","None"
"655",7,5,569,79,"congruent",1,573,0,"Baseline","None","None"
"656",7,5,569,80,"incongruent",1,526,0,"Baseline","None","None"
"657",7,5,569,81,"incongruent",1,1673,0,"Baseline","None","None"
"658",7,5,569,82,"congruent",1,1145,0,"Baseline","None","None"
"659",7,5,569,83,"incongruent",1,963,0,"Baseline","None","None"
"660",7,5,569,84,"incongruent",1,972,0,"Baseline","None","None"
"661",7,5,569,85,"incongruent",1,511,0,"Baseline","None","None"
"662",7,5,569,86,"incongruent",1,994,0,"Baseline","None","None"
"663",7,5,569,87,"congruent",1,740,0,"Baseline","None","None"
"664",7,5,569,88,"incongruent",1,1109,0,"Baseline","None","None"
"665",7,5,569,89,"congruent",1,556,0,"Baseline","None","None"
"666",7,5,569,90,"congruent",1,462,0,"Baseline","None","None"
"667",7,5,569,91,"incongruent",1,1770,0,"Baseline","None","None"
"668",7,5,569,92,"congruent",1,885,0,"Baseline","None","None"
"669",7,5,569,93,"incongruent",1,1183,0,"Baseline","None","None"
"670",7,5,569,94,"incongruent",1,1049,0,"Baseline","None","None"
"671",7,5,569,95,"incongruent",1,812,0,"Baseline","None","None"
"672",7,5,569,96,"incongruent",1,830,0,"Baseline","None","None"
"673",8,5,764,1,"incongruent",1,666,0,"Baseline","None","None"
"674",8,5,764,2,"congruent",1,498,0,"Baseline","None","None"
"675",8,5,764,3,"incongruent",1,553,0,"Baseline","None","None"
"676",8,5,764,4,"congruent",1,1130,0,"Baseline","None","None"
"677",8,5,764,5,"incongruent",1,1057,0,"Baseline","None","None"
"678",8,5,764,6,"incongruent",1,1074,0,"Baseline","None","None"
"679",8,5,764,7,"incongruent",1,1071,0,"Baseline","None","None"
"680",8,5,764,8,"congruent",1,920,0,"Baseline","None","None"
"681",8,5,764,9,"congruent",1,866,0,"Baseline","None","None"
"682",8,5,764,10,"congruent",0,346,0,"Baseline","None","None"
"683",8,5,764,11,"incongruent",0,0,0,"Baseline","None","None"
"684",8,5,764,12,"incongruent",1,822,0,"Baseline","None","None"
"685",8,5,764,13,"incongruent",1,773,0,"Baseline","None","None"
"686",8,5,764,14,"incongruent",1,1138,0,"Baseline","None","None"
"687",8,5,764,15,"incongruent",0,1267,0,"Baseline","None","None"
"688",8,5,764,16,"congruent",1,1333,0,"Baseline","None","None"
"689",8,5,764,17,"congruent",1,769,0,"Baseline","None","None"
"690",8,5,764,18,"congruent",0,760,0,"Baseline","None","None"
"691",8,5,764,19,"incongruent",1,1525,0,"Baseline","None","None"
"692",8,5,764,20,"incongruent",0,1054,0,"Baseline","None","None"
"693",8,5,764,21,"incongruent",1,982,0,"Baseline","None","None"
"694",8,5,764,22,"congruent",1,847,0,"Baseline","None","None"
"695",8,5,764,23,"incongruent",0,676,0,"Baseline","None","None"
"696",8,5,764,24,"congruent",1,703,0,"Baseline","None","None"
"697",8,5,764,25,"incongruent",1,688,0,"Baseline","None","None"
"698",8,5,764,26,"congruent",1,867,0,"Baseline","None","None"
"699",8,5,764,27,"congruent",1,1274,0,"Baseline","None","None"
"700",8,5,764,28,"incongruent",1,1673,0,"Baseline","None","None"
